Date,Pond_ID,Pond_Type,Target_Species,Season,Water_Temp_C,Weather_Condition,Rainfall_mm,pH_Level,Ammonia_ppm,Dissolved_Oxygen_mgL,Mortality_Count,Fish_Count,Daily_Feed_kg,Est_Avg_Weight_g,Feed_Cost_NPR,Labor_Cost_NPR,Market_Price_NPR,Estimated_Revenue_NPR,Daily_Profit_Loss_NPR,Stocking_Density,Harvest_Ready,Temp_Deviation_C,pH_Deviation,Oxygen_Stress,Ammonia_Toxicity_Index,Stress_Index,Density_Oxygen_Pressure,Daily_Weight_Gain_g,Feed_Efficiency_FCR,Mortality_Rate_per_1000,Daily_Cost_Per_Fish_NPR,Month,Day_of_Month,Day_of_Year
2025-11-12,Nursery,Nursery,Rohu,Autumn,25.8,Sunny,0.0,7.8,0.02,6.6,0,49916,12.8,8.6,1345,520,608,261001,4205,High,No,2.1999999999999993,0.2999999999999998,0.0,0.022998857142857144,0.4499885714285714,7.5630303030303025,0.1999999999999993,64.00000000000023,0.0,0.0373627694526805,11,12,316
2025-11-13,Nursery,Nursery,Rohu,Autumn,21.9,Cloudy,0.0,6.9,0.07,7.1,1,49915,14.2,8.8,1501,486,573,251691,3728,High,No,6.100000000000001,0.5999999999999996,0.0,0.060444,1.2144400000000002,7.030281690140845,0.20000000000000107,70.99999999999962,0.020034057898427327,0.039807673044175096,11,13,317
2025-11-14,Nursery,Nursery,Rohu,Autumn,27.2,Cloudy,0.0,7.2,0.05,6.6,0,49915,10.7,9.0,1128,484,598,268643,4358,High,No,0.8000000000000007,0.2999999999999998,0.0,0.05595428571428573,0.6395428571428573,7.562878787878788,0.1999999999999993,53.500000000000185,0.0,0.03229490133226485,11,14,318
2025-11-15,Nursery,Nursery,Rohu,Autumn,23.6,Sunny,0.0,7.8,0.04,7.3,1,49914,12.8,9.1,1350,501,610,277073,1188,High,No,4.399999999999999,0.2999999999999998,0.0,0.042075428571428576,0.8607542857142856,6.837534246575343,0.09999999999999964,128.00000000000045,0.020034459269944304,0.03708378410866691,11,15,319
2025-11-16,Nursery,Nursery,Rohu,Autumn,23.5,Sunny,0.0,7.2,0.05,7.2,1,49913,13.5,9.3,1463,502,594,275729,3959,High,No,4.5,0.2999999999999998,0.0,0.048342857142857146,0.9334285714285715,6.932361111111111,0.20000000000000107,67.49999999999964,0.020034860657544125,0.03936850119207421,11,16,320
2025-11-17,Nursery,Nursery,Rohu,Autumn,25.2,Sunny,0.0,7.2,0.05,6.8,1,49912,13.8,9.5,1461,506,605,286869,4067,High,No,2.8000000000000007,0.2999999999999998,0.0,0.051840000000000004,0.7984000000000002,7.34,0.1999999999999993,69.00000000000026,0.02003526206122776,0.039409360474435,11,17,321
2025-11-18,Nursery,Nursery,Rohu,Autumn,24.6,Sunny,0.0,6.7,0.03,7.3,3,49909,12.6,9.7,1343,498,591,286113,4041,High,No,3.3999999999999986,0.7999999999999998,0.0,0.028254857142857144,0.6225485714285712,6.836849315068493,0.1999999999999993,63.00000000000022,0.0601093991063736,0.0368871345849446,11,18,322
2025-11-19,Nursery,Nursery,Rohu,Autumn,25.8,Sunny,0.0,7.0,0.01,7.1,1,49908,15.1,9.9,1573,501,616,304359,4069,High,No,2.1999999999999993,0.5,0.0,0.010320000000000001,0.32319999999999993,7.0292957746478875,0.20000000000000107,75.4999999999996,0.020036867836819745,0.041556463893564155,11,19,323
2025-11-20,Nursery,Nursery,Rohu,Autumn,25.3,Sunny,0.0,7.4,0.05,6.6,1,49907,12.0,10.1,1283,495,586,295380,4065,High,No,2.6999999999999993,0.09999999999999964,0.0,0.05349142857142857,0.8049142857142857,7.5616666666666665,0.1999999999999993,60.00000000000021,0.020037269320936944,0.035626264852625884,11,20,324
2025-11-21,Nursery,Nursery,Rohu,Autumn,26.8,Rainy,1.8,7.9,0.09,6.1,0,49907,12.7,10.2,1322,481,579,294741,1087,High,No,1.1999999999999993,0.40000000000000036,0.0,0.10888457142857143,1.208845714285714,8.181475409836066,0.09999999999999964,127.00000000000044,0.0,0.03612719658564931,11,21,325
2025-11-22,Nursery,Nursery,Rohu,Autumn,24.7,Sunny,0.0,7.1,0.01,7.5,0,49907,14.7,10.4,1556,499,601,311939,3944,High,No,3.3000000000000007,0.40000000000000036,0.0,0.010021142857142857,0.43021142857142863,6.6542666666666666,0.20000000000000107,73.4999999999996,0.0,0.04117658845452542,11,22,326
2025-11-23,Nursery,Nursery,Rohu,Autumn,29.7,Sunny,0.0,6.7,0.01,6.8,0,49907,17.5,10.7,1790,511,574,306519,6293,High,No,1.6999999999999993,0.7999999999999998,0.0,0.011370857142857144,0.28370857142857137,7.339264705882353,0.29999999999999893,58.33333333333354,0.0,0.0461057567074759,11,23,327
2025-11-24,Nursery,Nursery,Rohu,Autumn,28.9,Sunny,0.0,6.8,0.05,6.4,0,49907,18.9,10.9,1991,508,562,305720,3111,High,No,0.8999999999999986,0.7000000000000002,0.0,0.05614857142857142,0.6514857142857141,7.797968749999999,0.20000000000000107,94.49999999999949,0.0,0.05007313603302142,11,24,328
2025-11-25,Nursery,Nursery,Rohu,Autumn,25.9,Sunny,0.0,7.2,0.04,7.4,2,49905,17.1,11.1,1762,474,620,343446,3939,High,No,2.1000000000000014,0.2999999999999998,0.0,0.04262400000000001,0.6362400000000002,6.743918918918919,0.1999999999999993,85.50000000000031,0.040076144674882276,0.04480512974651839,11,25,329
2025-11-26,Nursery,Nursery,Rohu,Autumn,21.5,Cloudy,0.0,7.6,0.05,6.5,1,49904,17.8,11.4,1902,504,582,331103,6301,High,No,6.5,0.09999999999999964,0.0,0.04668571428571428,1.1168571428571428,7.677538461538462,0.3000000000000007,59.333333333333194,0.020038473869830074,0.04821256813081116,11,26,330
2025-11-27,Nursery,Nursery,Rohu,Autumn,24.1,Sunny,0.0,7.4,0.02,7.0,0,49904,16.5,11.6,1761,487,576,333439,3501,High,No,3.8999999999999986,0.09999999999999964,0.0,0.020381714285714288,0.5938171428571428,7.129142857142858,0.1999999999999993,82.5000000000003,0.0,0.04504648925937801,11,27,331
2025-11-28,Nursery,Nursery,Rohu,Autumn,23.9,Sunny,0.0,7.3,0.07,6.5,0,49904,14.1,11.8,1467,521,585,344487,3851,High,No,4.100000000000001,0.20000000000000018,0.0,0.069788,1.1078800000000002,7.677538461538462,0.20000000000000107,70.49999999999962,0.0,0.03983648605322219,11,28,332
2025-11-29,Nursery,Nursery,Rohu,Autumn,24.4,Rainy,0.9,7.6,0.04,8.3,0,49904,16.6,12.1,1811,505,585,353245,6442,High,No,3.6000000000000014,0.09999999999999964,0.0,0.04238628571428571,0.7838628571428572,6.0125301204819275,0.29999999999999893,55.333333333333535,0.0,0.04640910548252645,11,29,333
2025-11-30,Nursery,Nursery,Rohu,Autumn,23.7,Sunny,0.0,7.0,0.06,7.5,1,49903,15.5,12.3,1619,513,597,366443,3819,High,No,4.300000000000001,0.5,0.0,0.05687999999999999,0.9988000000000001,6.653733333333333,0.20000000000000107,77.49999999999959,0.020038875418311525,0.04272288239184017,11,30,334
2025-12-01,Nursery,Nursery,Rohu,Winter,11.5,Sunny,0.0,7.2,0.05,9.0,0,49903,10.5,12.4,1069,500,484,299498,846,High,No,16.5,0.2999999999999998,0.0,0.02365714285714286,1.8865714285714288,5.544777777777778,0.09999999999999964,105.00000000000037,0.0,0.031440995531330784,12,1,335
2025-12-02,Nursery,Nursery,Rohu,Winter,14.7,Sunny,0.0,7.0,0.05,8.9,3,49900,9.2,12.5,952,499,507,316241,1060,High,No,13.3,0.5,0.0,0.0294,1.624,5.606741573033707,0.09999999999999964,92.00000000000033,0.06012024048096193,0.02907815631262525,12,2,336
2025-12-03,Nursery,Nursery,Rohu,Winter,15.5,Sunny,0.0,7.1,0.06,8.9,1,49899,10.7,12.6,1101,522,510,320651,915,High,No,12.5,0.40000000000000036,0.0,0.03773142857142857,1.6273142857142857,5.606629213483146,0.09999999999999964,107.00000000000037,0.02004048177318183,0.03252570191787411,12,3,337
2025-12-04,Nursery,Nursery,Rohu,Winter,14.8,Cloudy,0.0,6.9,0.05,9.0,1,49898,8.7,12.7,920,515,481,304812,959,High,No,13.2,0.5999999999999996,0.0,0.029177142857142867,1.6117714285714286,5.544222222222222,0.09999999999999964,87.0000000000003,0.02004088340214037,0.028758667682071425,12,4,338
2025-12-05,Nursery,Nursery,Rohu,Winter,13.7,Cloudy,0.0,7.1,0.0,9.0,2,49896,9.6,12.9,984,502,491,316036,3401,High,No,14.3,0.40000000000000036,0.0,0.0,1.4300000000000002,5.5440000000000005,0.20000000000000107,47.999999999999744,0.04008337341670675,0.029781946448613116,12,5,339
2025-12-06,Nursery,Nursery,Rohu,Winter,11.8,Sunny,0.0,7.2,0.07,8.7,2,49894,8.4,13.0,873,497,492,319122,1072,High,No,16.2,0.2999999999999998,0.0,0.03398400000000001,1.9598400000000002,5.734942528735632,0.09999999999999964,84.0000000000003,0.040084980157934824,0.027458211408185353,12,6,340
2025-12-07,Nursery,Nursery,Rohu,Winter,15.2,Cloudy,0.0,7.1,0.06,8.2,1,49893,11.1,13.1,1172,474,498,325492,832,High,No,12.8,0.40000000000000036,0.0,0.03700114285714285,1.6500114285714287,6.084512195121952,0.09999999999999964,111.0000000000004,0.020042891788427237,0.03299059988375123,12,7,341
2025-12-08,Nursery,Nursery,Rohu,Winter,15.5,Sunny,0.0,7.2,0.02,8.1,1,49892,9.2,13.3,969,505,516,342399,3668,High,No,12.5,0.2999999999999998,0.0,0.012754285714285716,1.3775428571428572,6.159506172839507,0.20000000000000107,45.99999999999975,0.02004329351399022,0.029543814639621583,12,8,342
2025-12-09,Nursery,Nursery,Rohu,Winter,12.9,Sunny,0.0,7.3,0.02,9.0,3,49889,10.2,13.4,1071,498,517,345621,990,High,No,15.1,0.20000000000000018,0.0,0.010762285714285716,1.6176228571428573,5.543222222222223,0.09999999999999964,102.00000000000036,0.06013349636192347,0.031449818597285975,12,9,343
2025-12-10,Nursery,Nursery,Rohu,Winter,15.2,Sunny,0.0,7.6,0.07,8.3,0,49889,8.9,13.5,937,508,537,361670,1234,High,No,12.8,0.09999999999999964,0.0,0.046208,1.7420800000000003,6.010722891566265,0.09999999999999964,89.00000000000033,0.0,0.028964300747659804,12,10,344
2025-12-11,Nursery,Nursery,Rohu,Winter,15.7,Cloudy,0.0,7.6,0.01,8.4,1,49888,8.4,13.6,876,513,466,316170,929,High,No,12.3,0.09999999999999964,0.0,0.006818285714285714,1.2981828571428573,5.939047619047619,0.09999999999999964,84.0000000000003,0.020044900577293134,0.027842366901860167,12,11,345
2025-12-12,Nursery,Nursery,Rohu,Winter,16.4,Sunny,0.0,7.4,0.07,8.0,1,49887,10.9,13.8,1110,518,486,334582,3214,High,No,11.600000000000001,0.09999999999999964,0.0,0.048544000000000004,1.6454400000000002,6.235875,0.20000000000000107,54.49999999999971,0.020045302383386452,0.032633752280153146,12,12,346
2025-12-13,Nursery,Nursery,Rohu,Winter,17.1,Sunny,0.0,6.8,0.04,9.0,0,49887,11.7,13.9,1219,505,527,365437,905,High,No,10.899999999999999,0.7000000000000002,0.0,0.026578285714285717,1.355782857142857,5.543,0.09999999999999964,117.00000000000041,0.0,0.03455810130895825,12,13,347
2025-12-14,Nursery,Nursery,Rohu,Winter,17.7,Sunny,0.0,7.1,0.08,8.4,1,49886,11.6,14.1,1229,484,473,332705,3000,High,No,10.3,0.40000000000000036,0.0,0.05744914285714285,1.6044914285714285,5.938809523809524,0.1999999999999993,58.000000000000206,0.02004570420558874,0.03433829130417351,12,14,348
2025-12-15,Nursery,Nursery,Rohu,Winter,14.6,Cloudy,0.0,7.1,0.04,9.0,0,49886,9.1,14.3,953,468,527,375946,3837,High,No,13.4,0.40000000000000036,0.0,0.023693714285714283,1.576937142857143,5.542888888888889,0.20000000000000107,45.49999999999976,0.0,0.028484945676141602,12,15,349
2025-12-16,Nursery,Nursery,Rohu,Winter,14.7,Cloudy,0.0,7.0,0.02,9.0,0,49886,10.7,14.4,1132,488,502,360616,884,High,No,13.3,0.5,0.0,0.01176,1.4476,5.542888888888889,0.09999999999999964,107.00000000000037,0.0,0.032474040813053766,12,16,350
2025-12-17,Nursery,Nursery,Rohu,Winter,13.9,Sunny,0.0,7.3,0.05,8.7,0,49886,12.2,14.5,1267,520,503,363844,722,High,No,14.1,0.20000000000000018,0.0,0.028991428571428578,1.699914285714286,5.734022988505748,0.09999999999999964,122.00000000000043,0.0,0.035821673415387084,12,17,351
2025-12-18,Nursery,Nursery,Rohu,Winter,15.7,Sunny,0.0,6.7,0.16,7.8,6,49880,12.7,14.7,1359,527,481,352687,2871,High,No,12.3,0.7999999999999998,0.0,0.09617371428571429,2.1917371428571433,6.394871794871795,0.1999999999999993,63.50000000000022,0.12028869286287089,0.03781074578989575,12,18,352
2025-12-19,Nursery,Nursery,Rohu,Winter,19.0,Rainy,0.4,7.7,0.02,7.5,0,49880,10.1,14.8,1009,496,493,363944,954,High,No,9.0,0.20000000000000018,0.0,0.016720000000000002,1.0672000000000001,6.650666666666667,0.10000000000000142,100.99999999999856,0.0,0.03017241379310345,12,19,353
2025-12-20,Nursery,Nursery,Rohu,Winter,15.5,Sunny,0.0,7.6,0.11,7.5,5,49875,12.0,15.0,1263,478,526,393514,3467,High,No,12.5,0.09999999999999964,0.0,0.07404571428571428,1.9904571428571427,6.65,0.1999999999999993,60.00000000000021,0.10025062656641605,0.03490726817042607,12,20,354
2025-12-21,Nursery,Nursery,Rohu,Winter,12.5,Sunny,0.0,7.3,0.01,9.0,1,49874,9.4,15.2,1012,490,499,378284,3468,High,No,15.5,0.20000000000000018,0.0,0.005214285714285715,1.602142857142857,5.541555555555556,0.1999999999999993,47.00000000000017,0.02005052732886875,0.030115892047960863,12,21,355
2025-12-22,Nursery,Nursery,Rohu,Winter,14.8,Sunny,0.0,7.2,0.03,8.2,2,49872,12.8,15.4,1382,517,493,378638,3003,High,No,13.2,0.2999999999999998,0.0,0.018267428571428577,1.5026742857142859,6.081951219512195,0.20000000000000107,63.999999999999666,0.04010266281681103,0.03807747834456208,12,22,356
2025-12-23,Nursery,Nursery,Rohu,Winter,15.6,Sunny,0.0,7.6,0.09,8.3,4,49868,12.8,15.5,1338,491,506,391115,663,High,No,12.4,0.09999999999999964,0.0,0.06097371428571428,1.849737142857143,6.008192771084337,0.09999999999999964,128.00000000000045,0.08021175904387583,0.036676826822812224,12,23,357
2025-12-24,Nursery,Nursery,Rohu,Winter,17.9,Rainy,3.0,7.4,0.02,8.8,2,49866,11.5,15.7,1177,509,497,389099,3255,High,No,10.100000000000001,0.09999999999999964,0.0,0.015138285714285713,1.1613828571428573,5.666590909090909,0.1999999999999993,57.500000000000206,0.0401074880680223,0.0338106124413428,12,24,358
2025-12-25,Nursery,Nursery,Rohu,Winter,16.4,Sunny,0.0,7.5,0.03,8.1,0,49866,10.2,15.8,1099,503,505,397881,916,High,No,11.600000000000001,0.0,0.0,0.02108571428571428,1.370857142857143,6.156296296296296,0.10000000000000142,101.99999999999855,0.0,0.03212609794248586,12,25,359
2025-12-26,Nursery,Nursery,Rohu,Winter,13.9,Cloudy,0.0,7.2,0.03,9.0,2,49864,12.8,16.0,1343,511,487,388540,2987,High,No,14.1,0.2999999999999998,0.0,0.01715657142857143,1.5815657142857145,5.540444444444444,0.1999999999999993,64.00000000000023,0.040109096743141344,0.03718113268089203,12,26,360
2025-12-27,Nursery,Nursery,Rohu,Winter,17.9,Sunny,0.0,7.7,0.02,7.7,0,49864,12.3,16.2,1288,527,499,403091,3161,High,No,10.100000000000001,0.20000000000000018,0.0,0.015752000000000002,1.1675200000000003,6.475844155844156,0.1999999999999993,61.50000000000022,0.0,0.03639900529440077,12,27,361
2025-12-28,Nursery,Nursery,Rohu,Winter,18.2,Cloudy,0.0,7.6,0.02,8.7,0,49864,10.3,16.3,1063,509,490,398264,871,High,No,9.8,0.09999999999999964,0.0,0.015808,1.13808,5.7314942528735635,0.10000000000000142,102.99999999999855,0.0,0.031525750040109095,12,28,362
2025-12-29,Nursery,Nursery,Rohu,Winter,14.8,Sunny,0.0,7.4,0.01,8.9,2,49862,10.6,16.4,1087,502,473,386790,754,High,No,13.2,0.09999999999999964,0.0,0.006258285714285715,1.3825828571428571,5.602471910112359,0.09999999999999787,106.00000000000226,0.040110705547310575,0.031867955557338255,12,29,363
2025-12-30,Nursery,Nursery,Rohu,Winter,15.6,Cloudy,0.0,7.6,0.04,9.0,1,49861,12.2,16.6,1295,529,507,419640,3224,High,No,12.4,0.09999999999999964,0.0,0.02709942857142857,1.510994285714286,5.540111111111111,0.20000000000000284,60.99999999999913,0.020055754998896936,0.036581697117988005,12,30,364
2025-12-31,Nursery,Nursery,Rohu,Winter,15.8,Sunny,0.0,7.1,0.03,7.9,0,49861,11.2,16.8,1191,505,481,402917,3101,High,No,12.2,0.40000000000000036,0.0,0.019230857142857143,1.4123085714285715,6.311518987341771,0.1999999999999993,56.0000000000002,0.0,0.0340145604781292,12,31,365
