Date,Pond_ID,Pond_Type,Target_Species,Season,Water_Temp_C,Weather_Condition,Rainfall_mm,pH_Level,Ammonia_ppm,Dissolved_Oxygen_mgL,Mortality_Count,Fish_Count,Daily_Feed_kg,Est_Avg_Weight_g,Feed_Cost_NPR,Labor_Cost_NPR,Market_Price_NPR,Estimated_Revenue_NPR,Daily_Profit_Loss_NPR,Stocking_Density,Harvest_Ready
2022-06-06,GrowOut-A,Farming,Pangasius,Monsoon,29.7,Partly Cloudy,1.0,7.5,0.21,8.0,0,9661,117.8,1058.9,11340,821,213,2178997,-419,High,No
2022-06-07,GrowOut-A,Farming,Pangasius,Monsoon,29.9,Cloudy,1.5,7.1,0.16,8.4,2,9659,97.3,908.6,11085,587,216,1896045,-8939,Medium,No
2022-06-08,GrowOut-A,Farming,Pangasius,Monsoon,28.1,Sunny,1.0,7.1,0.2,8.6,1,9658,119.3,1018.2,12416,752,212,2084976,-1878,High,No
2022-06-09,GrowOut-A,Farming,Pangasius,Monsoon,29.1,Cloudy,2.0,7.7,0.18,8.1,0,9658,107.4,896.6,10535,637,216,1870422,1313,Medium,No
2022-06-10,GrowOut-A,Farming,Pangasius,Monsoon,28.6,Cloudy,1.8,7.5,0.2,8.1,1,9657,103.1,895.2,9862,617,222,1919377,-3239,Medium,No
2022-06-11,GrowOut-A,Farming,Pangasius,Monsoon,30.3,Sunny,1.2,7.4,0.19,8.7,1,9656,121.4,1106.9,13198,695,212,2266139,-6797,High,No
2022-06-12,GrowOut-A,Farming,Pangasius,Monsoon,29.9,Partly Cloudy,3.2,7.6,0.16,8.3,2,9654,104.5,896.6,11911,821,216,1870035,-2479,Medium,No
2022-06-13,GrowOut-A,Farming,Pangasius,Monsoon,28.7,Cloudy,4.5,7.2,0.2,8.6,0,9654,114.6,1005.9,11003,600,219,2126700,1911,High,No
2022-06-14,GrowOut-A,Farming,Pangasius,Monsoon,31.7,Sunny,4.1,7.3,0.17,8.3,0,9654,95.2,865.4,9438,547,225,1879779,-6129,Medium,No
2022-06-15,GrowOut-A,Farming,Pangasius,Monsoon,29.3,Sunny,2.8,7.8,0.21,8.0,1,9653,129.8,1091.2,13051,893,217,2285975,-3347,High,No
2022-06-16,GrowOut-A,Farming,Pangasius,Monsoon,32.1,Rainy,13.4,7.2,0.18,8.4,1,9652,110.7,904.2,10808,611,221,1928942,-7284,Medium,No
2022-06-17,GrowOut-A,Farming,Pangasius,Monsoon,30.6,Hot,0.3,7.2,0.18,8.5,0,9652,93.7,853.3,9139,639,217,1787223,1022,Medium,No
2022-06-18,GrowOut-A,Farming,Pangasius,Monsoon,30.1,Hot,2.3,7.8,0.17,8.8,1,9651,120.2,1013.4,12846,653,215,2102987,2095,High,No
2022-06-19,GrowOut-A,Farming,Pangasius,Monsoon,31.0,Sunny,4.4,7.2,0.22,7.9,1,9650,127.6,1162.0,13804,586,217,2433538,3607,High,No
2022-06-20,GrowOut-A,Farming,Pangasius,Monsoon,32.6,Rainy,7.1,7.1,0.24,7.2,4,9646,137.2,1280.4,14204,499,216,2668866,4032,High,No
2022-06-21,GrowOut-A,Farming,Pangasius,Monsoon,30.7,Rainy,6.0,7.9,0.2,7.3,1,9645,150.4,1227.6,14734,507,218,2581432,-2059,High,No
2022-06-22,GrowOut-A,Farming,Pangasius,Monsoon,30.4,Hot,3.6,7.3,0.21,8.1,2,9643,126.6,1034.6,12774,677,218,2175360,-10405,High,No
2022-06-23,GrowOut-A,Farming,Pangasius,Monsoon,30.5,Rainy,6.4,7.3,0.25,7.4,1,9642,133.8,1235.8,14769,774,212,2526366,-5831,High,No
2022-06-24,GrowOut-A,Farming,Pangasius,Monsoon,32.5,Sunny,2.0,7.6,0.23,7.5,0,9642,134.8,1096.0,13881,778,214,2261473,-6162,High,No
2022-06-25,GrowOut-A,Farming,Pangasius,Monsoon,32.7,Hot,1.9,7.5,0.22,7.8,1,9641,131.0,1075.7,14863,480,219,2271446,-12765,High,No
2022-06-26,GrowOut-A,Farming,Pangasius,Monsoon,30.5,Hot,0.7,7.6,0.21,8.7,1,9640,108.8,949.2,12102,700,214,1958365,1470,Medium,No
2022-06-27,GrowOut-A,Farming,Pangasius,Monsoon,29.4,Cloudy,3.8,7.2,0.2,8.4,1,9639,119.4,1016.1,12187,749,222,2174535,-5292,High,No
2022-06-28,GrowOut-A,Farming,Pangasius,Monsoon,30.5,Sunny,1.4,7.3,0.22,8.5,0,9639,144.0,1308.2,14693,710,212,2673265,-10251,High,No
2022-06-29,GrowOut-A,Farming,Pangasius,Monsoon,31.5,Cloudy,10.4,7.3,0.2,7.7,1,9638,126.6,1023.7,14167,615,212,2091898,-9591,High,No
2022-06-30,GrowOut-A,Farming,Pangasius,Monsoon,31.6,Sunny,4.9,7.2,0.25,7.8,1,9637,146.7,1284.7,16796,818,217,2686881,-3060,High,No
2022-07-01,GrowOut-A,Farming,Pangasius,Monsoon,30.9,Rainy,5.8,7.2,0.21,7.7,0,9637,139.1,1211.0,15144,463,211,2462456,-1511,High,No
2022-07-02,GrowOut-A,Farming,Pangasius,Monsoon,31.5,Cloudy,5.7,7.5,0.24,8.5,1,9636,161.7,1361.8,15948,514,216,2834712,-6548,High,No
2022-07-03,GrowOut-A,Farming,Pangasius,Monsoon,31.9,Rainy,10.7,7.5,0.22,7.9,0,9636,140.9,1292.6,13644,689,211,2628109,-4566,High,No
2022-07-04,GrowOut-A,Farming,Pangasius,Monsoon,34.5,Hot,3.8,7.4,0.21,7.9,2,9634,116.5,1033.7,11823,874,206,2051911,-10235,High,No
2022-07-05,GrowOut-A,Farming,Pangasius,Monsoon,32.8,Rainy,11.6,7.2,0.21,7.7,0,9634,128.5,1051.4,12335,487,216,2187905,-1149,High,No
2022-07-06,GrowOut-A,Farming,Pangasius,Monsoon,29.6,Cloudy,13.1,7.7,0.22,7.8,0,9634,136.6,1205.5,13566,681,210,2438895,-5022,High,No
2022-07-07,GrowOut-A,Farming,Pangasius,Monsoon,32.7,Cloudy,14.6,7.7,0.22,8.1,0,9634,145.0,1293.0,15303,589,220,2740488,-5994,High,No
2022-07-08,GrowOut-A,Farming,Pangasius,Monsoon,34.1,Sunny,4.2,7.3,0.19,7.7,0,9634,115.5,998.1,11460,512,211,2028912,-6293,High,No
2022-07-09,GrowOut-A,Farming,Pangasius,Monsoon,31.4,Rainy,5.2,7.8,0.2,8.5,1,9633,123.1,1002.9,12127,621,213,2057993,-8295,High,No
2022-07-10,GrowOut-A,Farming,Pangasius,Monsoon,31.7,Cloudy,9.0,7.5,0.21,8.8,2,9631,111.6,1022.0,10696,458,206,2028055,-9164,High,No
2022-07-11,GrowOut-A,Farming,Pangasius,Monsoon,30.9,Hot,2.0,7.2,0.25,8.0,1,9630,146.7,1253.1,16018,638,205,2474064,-7484,High,No
2022-07-12,GrowOut-A,Farming,Pangasius,Monsoon,32.3,Cloudy,12.6,7.1,0.2,7.6,1,9629,124.9,1099.1,13015,760,212,2243879,-10717,High,No
2022-07-13,GrowOut-A,Farming,Pangasius,Monsoon,34.1,Rainy,5.1,7.5,0.22,7.4,2,9627,140.9,1138.7,14862,628,205,2247731,-2025,High,No
2022-07-14,GrowOut-A,Farming,Pangasius,Monsoon,29.8,Rainy,16.3,7.6,0.17,9.6,3,9624,127.9,1127.8,13456,501,213,2312611,-9227,High,No
2022-07-15,GrowOut-A,Farming,Pangasius,Monsoon,32.7,Cloudy,10.6,7.4,0.23,8.0,2,9622,147.9,1204.6,15960,516,196,2272242,-12179,High,No
2022-07-16,GrowOut-A,Farming,Pangasius,Monsoon,34.3,Rainy,6.0,7.2,0.22,7.2,0,9622,125.2,1120.5,13795,484,215,2318012,-595,High,No
2022-07-17,GrowOut-A,Farming,Pangasius,Monsoon,32.6,Cloudy,12.3,7.5,0.23,8.2,2,9620,152.1,1263.1,16212,757,213,2588706,-5254,High,No
2022-07-18,GrowOut-A,Farming,Pangasius,Monsoon,31.0,Cloudy,7.3,7.2,0.27,8.0,1,9619,163.6,1452.1,16036,481,210,2933532,-1270,High,No
2022-07-19,GrowOut-A,Farming,Pangasius,Monsoon,32.7,Cloudy,5.2,7.3,0.25,7.6,0,9619,143.2,1337.1,13816,658,206,2649482,-11007,High,No
2022-07-20,GrowOut-A,Farming,Pangasius,Monsoon,31.1,Hot,3.3,7.4,0.21,7.3,0,9619,134.8,1096.5,15112,727,210,2214919,-8382,High,No
2022-07-21,GrowOut-A,Farming,Pangasius,Monsoon,32.0,Sunny,1.5,7.7,0.24,7.6,1,9618,146.4,1250.9,15817,595,210,2526805,-5704,High,No
2022-07-22,GrowOut-A,Farming,Pangasius,Monsoon,33.0,Rainy,11.9,7.7,0.22,8.0,1,9617,141.8,1302.8,15846,892,211,2643900,-5042,High,No
2022-07-23,GrowOut-A,Farming,Pangasius,Monsoon,30.9,Sunny,4.7,7.4,0.21,7.8,0,9617,131.2,1078.4,15064,686,214,2219388,-11888,High,No
2022-07-24,GrowOut-A,Farming,Pangasius,Monsoon,30.4,Hot,4.0,7.7,0.3,8.0,0,9617,181.7,1481.5,20076,756,208,2963498,-1749,High,No
2022-07-25,GrowOut-A,Farming,Pangasius,Monsoon,34.4,Cloudy,22.8,7.1,0.23,7.0,0,9617,138.3,1115.6,15015,578,214,2295947,-552,High,No
2022-07-26,GrowOut-A,Farming,Pangasius,Monsoon,32.7,Rainy,18.7,7.5,0.2,6.8,0,9617,143.4,1242.4,14029,607,201,2401580,-2395,High,No
2022-07-27,GrowOut-A,Farming,Pangasius,Monsoon,30.2,Cloudy,19.3,7.3,0.19,8.1,1,9616,128.8,1120.8,12454,702,210,2263534,793,High,No
2022-07-28,GrowOut-A,Farming,Pangasius,Monsoon,31.0,Rainy,6.0,7.2,0.29,7.7,0,9616,168.3,1425.7,18475,758,206,2824163,-15300,High,No
2022-07-29,GrowOut-A,Farming,Pangasius,Monsoon,32.6,Cloudy,5.5,7.4,0.26,7.6,1,9615,161.7,1329.9,16360,878,203,2596029,2030,High,No
2022-07-30,GrowOut-A,Farming,Pangasius,Monsoon,34.5,Cloudy,15.1,7.5,0.2,7.9,2,9613,137.8,1190.6,13518,583,206,2358210,-11080,High,No
2022-07-31,GrowOut-A,Farming,Pangasius,Monsoon,32.1,Rainy,17.2,7.2,0.23,8.2,2,9611,150.7,1419.8,16179,719,200,2729707,-11425,High,No
2022-08-01,GrowOut-A,Farming,Pangasius,Monsoon,32.0,Rainy,10.6,6.8,0.26,7.2,1,9610,162.7,1456.7,16642,774,207,2898071,-6699,High,No
2022-08-02,GrowOut-A,Farming,Pangasius,Monsoon,32.1,Hot,2.7,7.2,0.27,7.4,2,9608,179.2,1487.3,17863,558,208,2972934,192,High,No
2022-08-03,GrowOut-A,Farming,Pangasius,Monsoon,30.4,Cloudy,16.3,7.3,0.28,8.4,0,9608,176.3,1536.8,19140,707,202,2982646,-7876,High,No
2022-08-04,GrowOut-A,Farming,Pangasius,Monsoon,34.3,Hot,1.8,7.4,0.28,7.3,1,9607,167.0,1502.7,17263,523,213,3075282,2134,High,No
2022-08-05,GrowOut-A,Farming,Pangasius,Monsoon,30.0,Rainy,7.4,7.5,0.25,8.4,0,9607,166.9,1509.9,17460,617,203,2944639,-14174,High,No
2022-08-06,GrowOut-A,Farming,Pangasius,Monsoon,31.9,Rainy,10.4,7.4,0.24,7.8,1,9606,152.2,1268.4,15289,857,200,2437104,119,High,No
2022-08-07,GrowOut-A,Farming,Pangasius,Monsoon,33.3,Rainy,20.5,7.8,0.3,7.5,0,9606,185.5,1609.2,19296,607,199,3076137,-8120,High,No
2022-08-08,GrowOut-A,Farming,Pangasius,Monsoon,32.3,Cloudy,17.3,7.3,0.23,8.6,0,9606,147.3,1382.2,16923,619,204,2708592,-9019,High,No
2022-08-09,GrowOut-A,Farming,Pangasius,Monsoon,30.6,Sunny,2.0,7.2,0.29,8.1,2,9604,175.4,1548.3,19439,512,202,3004340,1854,High,No
2022-08-10,GrowOut-A,Farming,Pangasius,Monsoon,32.4,Hot,1.1,7.6,0.28,7.7,0,9604,182.6,1485.2,19924,652,200,2852772,161,High,No
2022-08-11,GrowOut-A,Farming,Pangasius,Monsoon,31.7,Rainy,8.2,7.4,0.24,9.0,1,9603,145.1,1272.3,15377,777,209,2553806,-6774,High,No
2022-08-12,GrowOut-A,Farming,Pangasius,Monsoon,31.0,Cloudy,24.3,7.3,0.23,7.8,1,9602,145.9,1247.8,14556,738,200,2396525,-6066,High,No
2022-08-13,GrowOut-A,Farming,Pangasius,Monsoon,31.4,Rainy,15.9,7.5,0.3,8.2,1,9601,177.0,1578.7,18713,734,205,3107529,-11865,High,No
2022-08-14,GrowOut-A,Farming,Pangasius,Monsoon,32.5,Rainy,6.0,7.0,0.38,5.9,7,9594,137.6,1298.5,13587,751,191,2381178,3553,High,No
2022-08-15,GrowOut-A,Farming,Pangasius,Monsoon,30.0,Rainy,5.1,7.6,0.29,8.6,0,9594,188.8,1579.2,20905,678,210,3181677,-9925,High,No
2022-08-16,GrowOut-A,Farming,Pangasius,Monsoon,30.0,Cloudy,6.6,7.5,0.19,8.3,1,9593,135.1,1144.4,13843,786,200,2195875,-878,High,No
2022-08-17,GrowOut-A,Farming,Pangasius,Monsoon,31.6,Cloudy,24.7,7.0,0.23,8.0,1,9592,153.0,1284.9,14852,712,207,2551491,-8048,High,No
2022-08-18,GrowOut-A,Farming,Pangasius,Monsoon,30.8,Rainy,14.5,7.6,0.25,8.3,0,9592,158.5,1335.6,17095,824,206,2639081,-7598,High,No
2022-08-19,GrowOut-A,Farming,Pangasius,Monsoon,30.3,Cloudy,14.6,7.5,0.28,8.2,1,9591,174.2,1460.0,16769,799,206,2884890,-14604,High,No
2022-08-20,GrowOut-A,Farming,Pangasius,Monsoon,30.3,Rainy,5.4,7.8,0.21,8.3,1,9590,135.8,1142.3,13015,870,210,2300718,-5898,High,No
2022-08-21,GrowOut-A,Farming,Pangasius,Monsoon,33.0,Cloudy,10.2,7.5,0.22,7.6,1,9589,149.9,1292.0,14813,611,197,2440885,-13165,High,No
2022-08-22,GrowOut-A,Farming,Pangasius,Monsoon,29.5,Cloudy,13.1,7.6,0.21,8.4,0,9589,145.4,1249.5,15084,630,199,2384310,28308,High,Yes
2022-08-23,GrowOut-A,Farming,Pangasius,Monsoon,29.5,Partly Cloudy,2.7,7.7,0.23,7.7,1,9588,144.2,1272.7,15695,615,202,2465192,17757,High,Yes
2022-08-24,GrowOut-A,Farming,Pangasius,Monsoon,30.0,Rainy,11.2,7.5,0.28,8.0,0,9588,169.6,1493.7,18156,820,204,2921606,13938,High,Yes
2022-08-25,GrowOut-A,Farming,Pangasius,Monsoon,29.9,Rainy,10.2,7.2,0.21,7.5,0,9588,140.4,1181.4,14199,721,197,2231471,6758,High,Yes
2022-08-26,GrowOut-A,Farming,Pangasius,Monsoon,29.5,Cloudy,5.7,7.2,0.24,8.5,0,9588,151.6,1285.4,17040,609,199,2452559,9407,High,Yes
2022-08-27,GrowOut-A,Farming,Pangasius,Monsoon,30.0,Heavy Rain,29.3,7.7,0.23,7.8,3,9585,138.7,1184.4,14184,810,197,2237137,6303,High,Yes
2022-08-28,GrowOut-A,Farming,Pangasius,Monsoon,30.9,Rainy,12.9,7.8,0.23,8.1,1,9584,148.4,1254.2,16417,466,204,2452387,9413,High,Yes
2022-08-29,GrowOut-A,Farming,Pangasius,Monsoon,30.1,Cloudy,21.5,7.3,0.24,8.2,0,9584,158.5,1325.4,15160,519,205,2604040,34143,High,Yes
2022-08-30,GrowOut-A,Farming,Pangasius,Monsoon,32.1,Cloudy,6.6,7.8,0.28,7.4,0,9584,168.3,1431.6,16452,615,203,2785252,26404,High,Yes
2022-08-31,GrowOut-A,Farming,Pangasius,Monsoon,29.7,Rainy,5.1,7.2,0.3,8.0,5,9579,191.9,1640.6,18945,683,202,3176149,26054,High,Yes
2022-09-01,GrowOut-A,Farming,Pangasius,Monsoon,30.5,Hot,3.1,7.4,0.29,8.0,1,9578,170.0,1589.0,16880,725,197,2998543,38451,High,Yes
2022-09-02,GrowOut-A,Farming,Pangasius,Monsoon,28.2,Cloudy,12.5,7.6,0.2,8.4,0,9578,131.7,1194.1,12707,528,209,2390352,17725,High,Yes
2022-09-03,GrowOut-A,Farming,Pangasius,Monsoon,30.4,Rainy,11.5,7.3,0.28,8.1,1,9577,182.3,1600.7,20916,751,202,3096964,4596,High,Yes
2022-09-04,GrowOut-A,Farming,Pangasius,Monsoon,29.2,Cloudy,30.4,7.1,0.21,8.6,3,9574,135.5,1266.1,13299,769,195,2364461,22024,High,Yes
2022-09-05,GrowOut-A,Farming,Pangasius,Monsoon,28.3,Partly Cloudy,3.6,8.1,0.26,8.3,1,9573,151.4,1348.9,14992,512,194,2505388,18383,High,Yes
2022-09-06,GrowOut-A,Farming,Pangasius,Monsoon,27.8,Cloudy,16.4,7.4,0.23,8.1,3,9570,154.9,1337.4,17205,698,200,2560586,28926,High,Yes
2022-09-07,GrowOut-A,Farming,Pangasius,Monsoon,28.9,Heavy Rain,27.8,7.5,0.2,8.8,0,9570,137.6,1262.9,15050,687,204,2465534,15114,High,Yes
2022-09-08,GrowOut-A,Farming,Pangasius,Monsoon,30.3,Sunny,3.1,7.4,0.23,8.1,1,9569,138.4,1233.6,13353,660,198,2337499,13622,High,Yes
2022-09-09,GrowOut-A,Farming,Pangasius,Monsoon,27.5,Rainy,6.1,7.4,0.24,8.0,1,9568,166.5,1437.0,17492,841,195,2681377,6062,High,Yes
2022-09-10,GrowOut-A,Farming,Pangasius,Monsoon,29.7,Rainy,9.8,7.1,0.24,8.0,0,9568,152.8,1308.7,17373,551,194,2429198,27767,High,Yes
2022-09-11,GrowOut-A,Farming,Pangasius,Monsoon,29.7,Cloudy,17.8,7.3,0.28,9.3,1,9567,166.5,1571.5,17932,698,193,2901970,26023,High,Yes
2022-09-12,GrowOut-A,Farming,Pangasius,Monsoon,29.1,Cloudy,29.9,7.5,0.27,8.1,0,9567,160.9,1405.2,15828,874,200,2688710,9974,High,Yes
2022-09-13,GrowOut-A,Farming,Pangasius,Monsoon,28.3,Cloudy,9.0,7.7,0.28,8.4,2,9565,186.9,1529.8,20840,463,203,2971026,36037,High,Yes
2022-09-14,GrowOut-A,Farming,Pangasius,Monsoon,27.9,Cloudy,11.3,7.3,0.24,8.9,0,9565,175.5,1416.6,18135,738,192,2601558,28984,High,Yes
2022-09-15,GrowOut-A,Farming,Pangasius,Monsoon,26.7,Cloudy,8.3,7.2,0.27,8.7,0,9565,160.1,1349.7,15994,813,209,2698165,13794,High,Yes
2022-09-16,GrowOut-A,Farming,Pangasius,Monsoon,29.1,Rainy,15.4,7.7,0.28,8.9,0,9565,178.2,1492.3,18410,659,203,2897591,24658,High,Yes
2022-09-17,GrowOut-A,Farming,Pangasius,Monsoon,30.1,Cloudy,5.1,7.5,0.32,8.3,2,9563,200.1,1636.5,22964,605,205,3208890,6529,High,Yes
2022-09-18,GrowOut-A,Farming,Pangasius,Monsoon,26.9,Cloudy,12.6,7.2,0.22,8.5,0,9563,142.5,1303.9,14226,505,202,2518778,12253,High,Yes
2022-09-19,GrowOut-A,Farming,Pangasius,Monsoon,27.8,Sunny,2.5,7.4,0.24,9.1,0,9563,133.3,1104.6,14967,638,200,2112658,22048,High,Yes
2022-09-20,GrowOut-A,Farming,Pangasius,Monsoon,26.6,Rainy,17.3,7.0,0.26,8.5,0,9563,158.6,1434.8,17354,535,190,2606989,18192,High,Yes
2022-09-21,GrowOut-A,Farming,Pangasius,Monsoon,28.5,Cloudy,18.9,7.5,0.25,8.1,0,9563,146.2,1364.0,13957,875,204,2660962,20339,High,Yes
2022-09-22,GrowOut-A,Farming,Pangasius,Monsoon,28.1,Sunny,1.9,7.1,0.23,8.9,4,9559,148.8,1218.9,14286,673,193,2249674,24689,High,Yes
2022-09-23,GrowOut-A,Farming,Pangasius,Monsoon,27.7,Cloudy,20.0,7.2,0.29,7.5,11,9548,129.3,1220.3,12967,615,194,2262980,13847,High,Yes
2022-09-24,GrowOut-A,Farming,Pangasius,Monsoon,26.0,Cloudy,14.8,7.6,0.21,9.8,2,9546,126.0,1055.8,12884,580,197,1985913,13845,High,Yes
2022-09-25,GrowOut-A,Farming,Pangasius,Monsoon,27.3,Cloudy,6.7,7.8,0.26,8.9,0,9546,170.5,1465.3,18281,508,186,2601722,14024,High,Yes
2022-09-26,GrowOut-A,Farming,Pangasius,Monsoon,28.5,Cloudy,13.2,7.3,0.27,8.9,0,9546,160.0,1407.0,15662,721,206,2766832,21744,High,Yes
2022-09-27,GrowOut-A,Farming,Pangasius,Monsoon,27.0,Rainy,17.7,7.7,0.18,9.1,0,9546,126.3,1085.6,14029,684,192,1989722,15328,High,Yes
2022-09-28,GrowOut-A,Farming,Pangasius,Monsoon,28.0,Rainy,12.3,7.8,0.23,9.8,0,9546,154.0,1275.2,15131,896,197,2398093,26448,High,Yes
2022-09-29,GrowOut-A,Farming,Pangasius,Monsoon,25.4,Cloudy,11.5,7.3,0.23,9.1,0,9546,129.7,1219.3,13592,703,194,2258051,25187,High,Yes
2022-09-30,GrowOut-A,Farming,Pangasius,Monsoon,27.8,Cloudy,10.4,7.1,0.24,8.7,1,9545,153.7,1268.0,15882,588,197,2384553,22241,High,Yes
2022-10-01,GrowOut-A,Farming,Pangasius,Autumn,26.6,Rainy,18.9,7.4,0.25,9.0,1,9544,164.2,1332.2,17752,887,197,2505022,17973,High,Yes
2022-10-02,GrowOut-A,Farming,Pangasius,Autumn,25.6,Cloudy,7.3,7.4,0.0,9.2,1,11953,4.3,20.6,462,829,190,46788,-1326,Low,No
2022-10-03,GrowOut-A,Farming,Pangasius,Autumn,25.3,Rainy,6.1,7.3,0.02,9.2,0,11953,5.7,27.8,554,459,197,65462,-1277,Low,No
2022-10-04,GrowOut-A,Farming,Pangasius,Autumn,26.1,Partly Cloudy,3.9,7.7,0.03,10.3,0,11953,9.2,45.4,1017,864,188,102021,-2266,Low,No
2022-10-05,GrowOut-A,Farming,Pangasius,Autumn,26.9,Cloudy,3.8,7.4,0.02,8.6,2,11951,8.6,43.0,853,596,184,94572,-1916,Low,No
2022-10-06,GrowOut-A,Farming,Pangasius,Autumn,26.4,Cloudy,10.5,7.7,0.02,9.5,0,11951,9.5,41.0,1076,604,204,99958,-1669,Low,No
2022-10-07,GrowOut-A,Farming,Pangasius,Autumn,25.6,Cloudy,1.9,7.3,0.05,9.2,0,11951,11.3,53.9,1133,668,196,126255,-2637,Low,No
2022-10-08,GrowOut-A,Farming,Pangasius,Autumn,24.1,Cloudy,5.8,8.1,0.0,9.3,1,11950,8.3,39.3,838,580,197,92526,-1290,Low,No
2022-10-09,GrowOut-A,Farming,Pangasius,Autumn,24.3,Partly Cloudy,4.1,7.3,0.03,9.7,0,11950,10.6,46.3,1205,808,201,111210,-2158,Low,No
2022-10-10,GrowOut-A,Farming,Pangasius,Autumn,24.7,Cloudy,4.1,7.3,0.03,9.1,0,11950,10.3,50.5,1180,818,198,119488,-2409,Low,No
2022-10-11,GrowOut-A,Farming,Pangasius,Autumn,24.7,Rainy,11.0,7.5,0.02,9.0,0,11950,11.6,51.8,1268,606,194,120088,-1854,Low,No
2022-10-12,GrowOut-A,Farming,Pangasius,Autumn,23.9,Cloudy,3.2,7.2,0.04,9.4,1,11949,9.5,44.3,1005,870,197,104289,-2484,Low,No
2022-10-13,GrowOut-A,Farming,Pangasius,Autumn,24.3,Rainy,18.0,7.3,0.03,9.7,1,11948,8.7,40.2,869,751,184,88384,-2135,Low,No
2022-10-14,GrowOut-A,Farming,Pangasius,Autumn,26.8,Rainy,5.6,7.5,0.02,8.9,1,11947,6.4,32.0,700,495,196,74938,-2037,Low,No
2022-10-15,GrowOut-A,Farming,Pangasius,Autumn,24.1,Cloudy,2.5,7.8,0.02,9.9,1,11946,10.7,52.9,1156,846,193,121975,-2159,Low,No
2022-10-16,GrowOut-A,Farming,Pangasius,Autumn,25.3,Rainy,7.3,7.7,0.01,9.4,1,11945,10.4,52.3,1047,477,195,121831,-2313,Low,No
2022-10-17,GrowOut-A,Farming,Pangasius,Autumn,26.2,Rainy,13.2,7.5,0.04,9.8,1,11944,12.7,61.2,1444,861,191,139627,-2136,Low,No
2022-10-18,GrowOut-A,Farming,Pangasius,Autumn,23.9,Sunny,1.3,7.3,0.01,9.8,0,11944,13.2,57.3,1475,805,188,128666,-1698,Low,No
2022-10-19,GrowOut-A,Farming,Pangasius,Autumn,24.0,Cloudy,9.1,7.4,0.11,7.3,5,11939,10.7,48.6,1227,578,197,114354,-2112,Low,No
2022-10-20,GrowOut-A,Farming,Pangasius,Autumn,22.6,Partly Cloudy,1.1,7.0,0.02,9.7,0,11939,14.3,68.9,1503,573,191,157116,-2823,Low,No
2022-10-21,GrowOut-A,Farming,Pangasius,Autumn,25.3,Sunny,5.0,7.5,0.01,9.4,1,11938,16.4,78.8,1794,456,198,186277,-1578,Low,No
2022-10-22,GrowOut-A,Farming,Pangasius,Autumn,23.8,Rainy,14.0,7.2,0.04,9.0,0,11938,15.1,66.2,1705,822,189,149366,-2762,Low,No
2022-10-23,GrowOut-A,Farming,Pangasius,Autumn,24.1,Cloudy,8.5,7.1,0.04,9.3,1,11937,16.8,83.1,1643,596,196,194441,-2489,Low,No
2022-10-24,GrowOut-A,Farming,Pangasius,Autumn,25.9,Cloudy,8.7,7.4,0.02,10.0,0,11937,13.3,63.3,1517,586,186,140544,-2339,Low,No
2022-10-25,GrowOut-A,Farming,Pangasius,Autumn,24.0,Partly Cloudy,0.8,7.7,0.05,10.1,0,11937,13.8,65.7,1328,503,191,149794,-2028,Low,No
2022-10-26,GrowOut-A,Farming,Pangasius,Autumn,21.3,Cloudy,3.4,7.1,0.05,10.3,0,11937,11.5,54.0,1254,590,192,123763,-1487,Low,No
2022-10-27,GrowOut-A,Farming,Pangasius,Autumn,23.2,Cloudy,7.4,7.4,0.03,9.4,3,11934,12.0,56.7,1370,665,189,127920,-1903,Low,No
2022-10-28,GrowOut-A,Farming,Pangasius,Autumn,22.6,Cloudy,8.0,7.4,0.02,10.4,2,11932,13.0,60.1,1357,692,192,137709,-1995,Low,No
2022-10-29,GrowOut-A,Farming,Pangasius,Autumn,22.1,Sunny,4.0,7.8,0.03,9.7,0,11932,13.5,61.4,1495,686,195,142862,-2074,Low,No
2022-10-30,GrowOut-A,Farming,Pangasius,Autumn,22.2,Sunny,4.5,7.3,0.05,10.6,1,11931,15.9,77.3,1774,856,193,178012,-2145,Low,No
2022-10-31,GrowOut-A,Farming,Pangasius,Autumn,22.7,Rainy,7.7,7.8,0.02,10.6,2,11929,12.1,56.0,1256,756,194,129618,-2287,Low,No
2022-11-01,GrowOut-A,Farming,Pangasius,Autumn,23.8,Sunny,3.8,7.7,0.04,10.6,0,11929,19.0,83.7,1826,509,180,179722,-2206,Low,No
2022-11-02,GrowOut-A,Farming,Pangasius,Autumn,20.0,Rainy,7.5,7.8,0.04,10.6,1,11928,12.5,59.8,1265,460,190,135537,-1275,Low,No
2022-11-03,GrowOut-A,Farming,Pangasius,Autumn,23.1,Rainy,12.3,7.7,0.01,10.0,1,11927,16.7,81.4,1702,479,184,178653,-1095,Low,No
2022-11-04,GrowOut-A,Farming,Pangasius,Autumn,21.5,Sunny,1.3,7.2,0.05,10.7,0,11927,16.5,83.4,1662,531,191,189990,-1323,Low,No
2022-11-05,GrowOut-A,Farming,Pangasius,Autumn,21.1,Cloudy,2.4,7.4,0.05,10.1,1,11926,12.1,61.2,1390,622,193,140877,-2057,Low,No
2022-11-06,GrowOut-A,Farming,Pangasius,Autumn,21.7,Partly Cloudy,2.5,7.4,0.02,10.4,1,11925,15.8,76.5,1710,693,190,173344,-2055,Low,No
